City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
534.0,ossora,100.0,RU,1635439392.0,95.0,59.33147961369869,163.99994748008754,25.2,5.99
535.0,tandil,0.0,AR,1635439392.0,27.0,-36.41270425996922,-58.82225002640824,89.44,17.27
536.0,areosa,100.0,PT,1635439393.0,86.0,41.514328692709256,-9.283944601412628,65.32,18.48
537.0,yulara,1.0,AU,1635439393.0,13.0,-21.059777568362108,128.99506728067047,75.04,12.66
538.0,turayf,0.0,SA,1635439393.0,32.0,33.171265631507794,39.18100855494623,70.05,6.91
539.0,santa isabel do rio negro,99.0,BR,1635439393.0,66.0,1.1837255346042355,-64.57845112540524,83.03,2.1
540.0,tambopata,20.0,PE,1635439394.0,46.0,-12.714018255072972,-70.11439776094832,93.09,3.44
541.0,korostyshiv,100.0,UA,1635439394.0,79.0,50.46151596755689,29.234513016194313,51.53,5.7
542.0,ahipara,21.0,NZ,1635439394.0,92.0,-31.723614519951077,170.74550730631557,57.65,5.01
543.0,bukama,60.0,CD,1635439394.0,53.0,-8.818114784055751,26.737273416698258,80.74,2.51
544.0,yarmouth,90.0,CA,1635439455.0,83.0,41.616226187957864,-67.15545805096457,52.97,24.0
545.0,jiexiu,29.0,CN,1635439455.0,64.0,37.4119884251093,111.83885982989017,52.93,4.9
546.0,bandarbeyla,2.0,SO,1635439455.0,67.0,8.284345027032558,57.97161569731716,78.49,8.97
547.0,kozulka,69.0,RU,1635439456.0,67.0,55.92559475804967,91.14609055915878,43.09,2.68
548.0,bollnas,100.0,SE,1635439456.0,98.0,62.18540073376451,15.809996966279499,55.13,11.61
549.0,bac lieu,98.0,VN,1635439456.0,84.0,7.9943123207276585,107.09734131519019,79.93,8.9
550.0,alugan,18.0,PH,1635439456.0,82.0,14.616472981057044,128.2909607318955,79.41,5.86
